name,smi,success
C0Y,CC(C)(C)c1cc(C(=O)N2CCOCC2)ccc1O,1
C15,CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)O,1
C1I,CN(C)C1CC23CCC4(O2)C(=CCC2(C)C(c5ccc6ccncc6c5)CCC42)C=C3C(O)C1O,1
C1P,CC(C)CC(NC(=O)N1CCOCC1)C(=O)NC(CCc1ccccc1)CCS(=O)(=O)c1ccccc1,1
C1Z,Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C3O)c2[nH]1,1
C2E,Nc1nc2c(ncn2C2OC3COP(=O)(O)OC4C(COP(=O)(O)OC3C2O)OC(n2cnc3c(=O)[nH]c(N)nc32)C4O)c(=O)[nH]1,1
C3G,O=C(O)C1OC(Oc2ccc([N+](=O)[O-])cc2)C(O)C(O)C1O,1
C3R,COC(CC(=O)O)C(C)C(=O)C(C)/C=C(\C)C1OC(=O)C(O)C(O)/C=C/C(C)CCCC1C,1
C3Z,Oc1cc2n[nH]c(Cc3ccccc3)c2cc1-c1ccnn1-c1ccccc1,1
C4K,Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)c4ccc5c(c4)OCO5)cc23)c1,1
C4N,Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)Cc4ccc(Cl)cc4)cc23)c1,1
C4T,CN(Cc1ccc(Cl)cc1)C(=O)c1cc2c(Cc3ccccc3)n[nH]c2cc1O,1
C4W,CC(=O)NC1C(N=[N+]=[N-])OC(CO)C(O)C1O,1
C57,CCN1CCCC1CNC(=O)c1cc([N+](=O)[O-])c(N(C)C)cc1OC,1
C5N,CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc1-2,1
C5P,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,1
C7K,O=C(O)CCCCCCCCCCCNc1ccc([N+](=O)[O-])c2nonc12,1
C84,CC(C)C(O)C(O)C(=O)NP(=O)(O)OC1CC(O)C(n2cnc3c(NP(=O)(O)OC4C(O)OC(CO)C(O)C4O)ncnc32)O1,1
C8E,CCCCCCCCOCCOCCOCCOCCO,1
C8V,O=CN1CC(NOS(=O)(=O)O)CCC1C(=O)NNC(=O)C1CCCNC1,1
C8W,COc1ccc(-c2c(C#N)c(N)nc3sc(C(N)=O)c(N)c23)cc1OCCCC(=O)O,1
C8Y,N#CC1CCC(NOS(=O)(=O)O)CN1C=O,1
C98,O=C(CC(=O)Nc1cccc(C(=O)O)c1)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,1
C9D,O=CN1CC(NOS(=O)(=O)O)CCC1C(=O)NNC(=O)C1CCNC1,1
C9E,CCOC(=O)c1ccnc2[nH]ccc12,1
C9G,Cn1ccc2ccc(-c3cn(-c4ccc(O)cc4)nn3)nc2c1=O,1
C9J,Cn1ccc2ccc(-c3cn(-c4ccc(O)c(F)c4)nn3)nc2c1=O,1
C9Y,O=C(O)Cn1ccc2ccc(-c3cn(-c4ccc(O)c(F)c4)nn3)nc2c1=O,1
CA,[Ca+2],1
CAC,C[As](C)(=O)[O-],1
CAF,C[As](C)(=O)SCC(N)C(=O)O,1
CAM,CC12CCC(CC1=O)C2(C)C,1
CAQ,Oc1ccccc1O,1
CAR,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,1
CAS,C[As](C)SCC(N)C(=O)O,1
CB3,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,1
CBI,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,1
CBS,CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1O,1
CBY,,0
CC7,Nc1ccn(C2OC3COP(=O)(O)OC3C2O)c(=O)n1,1
CD,[Cd+2],1
CD7,[H]/N=C1\CCC(C(=O)NNC(=O)C2CCN(OS(=O)(=O)O)C2)N(C=O)C1,1
CDC,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,1
CDP,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1,1
CE3,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,1
CFX,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,1
CHD,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
CHO,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,1
CHT,C[N+](C)(C)CCO,1
CIT,O=C(O)CC(O)(CC(=O)O)C(=O)O,1
CKR,Nc1nc2cc3[nH]c(NCCN4CCOCC4)nc3cc2c(=O)[nH]1,1
CL,[Cl-],1
CLM,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1
CLR,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,1
CLS,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,1
CME,NC(CSSCCO)C(=O)O,1
CMP,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,1
CO,[Co+2],1
CO2,O=C=O,1
CO3,O=C([O-])[O-],1
COA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,1
COI,CC(C)CC(=O)C(=O)O,1
CP6,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1
CPS,CC(CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
CPT,N[Pt](N)(Cl)Cl,1
CQN,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1
CQS,Nc1ncnc2c1ncn2CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,1
CS,[Cs+],1
CSD,NC(CS(=O)O)C(=O)O,1
CSO,NC(CSO)C(=O)O,1
CSS,NC(CSS)C(=O)O,1
CSX,NC(C[SH]=O)C(=O)O,1
CTI,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,1
CTN,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,1
CTO,CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3NC(C)=O)C(O)C2NC(C)=O)C1O,1
CTP,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1,1
CTV,CC(C)=CCC/C(C)=C\C#N,1
CU4,CS(=O)(=O)c1ccc(-c2nn(-c3ccc(C#N)cc3)cc2C(=O)Nc2cccc(F)c2)cc1,1
CU8,Cc1cccc(-c2ccnc3c(C(N)=O)cnn23)c1,1
CVF,CC(=O)NCCc1ccc(-c2cccc(C(=O)O)c2)cc1,1
CVI,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,1
CWA,CC1(C)OC(=O)c2ccccc2C1n1cncc1C(F)F,1
CWB,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,1
CWC,CN(C)CCCC(=O)Nc1cncc(-c2cccc3[nH]ccc23)c1,1
CWG,COc1nnc(-c2ccc(Cl)cc2)c(C)c1C,1
CWJ,COc1ccc2[nH]c(C)cc2c1,1
CWK,N#Cc1ccc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(Cl)c2)cc1,1
CWM,Cc1nc2cccc(O)c2[nH]1,1
CWP,Cc1ccc2nc(NCc3cc(C)nn3C)[nH]c2n1,1
CWS,Cc1ccc2ncnc(N)c2c1,1
CWX,CNS(=O)(=O)c1ccc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)cc1,1
CX4,Clc1ccc2c(NCC3CC3)ncnc2c1,1
CXM,CSCCC(NC(=O)O)C(=O)O,1
CXQ,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,1
CXS,O=S(=O)(O)CCCNC1CCCCC1,1
CXX,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1
CY9,[H]/C=C1\C(C)C2C(Cc3ccccc3)NC(=O)C23C(OC(C)=O)/C=C/C(C)(O)C(=O)C(C)C/C=C/C3C1O,1
CYN,[C-]#N,1
CYS,NC(CS)C(=O)O,1
CYT,Nc1ccnc(=O)[nH]1,1
CZE,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
CZS,NC(Cc1nc2ccc(Cl)cc2s1)C(=O)O,1
D1R,CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(CCc2ccccc2)CCS(=O)(=O)c2ccccc2)CC1,1
D1W,COc1nc(-c2cccc3c2OCCO3)ccc1Nc1ccc(CN(C)C)cc1,1
D1X,O=C1C=C(C(=O)O)CC(=O)N1,1
D1Z,COc1nc(-c2cccc3c2OC(CNC(=O)C2CCOCC2)CO3)ccc1Nc1cccc(CN(C)C)c1,1
D2W,COc1cccc(-c2cccc3c2OC(CNC(=O)c2ccc(OCCN(C)C)cc2)CO3)n1,1
D3H,NCC(=O)Nc1ccc(N)cc1,1
D3K,COCCOc1ccccc1C(c1ccccc1)C1CCCN1,1
D3Q,COc1cccc(C(c2ccccc2)C2CCCN2)c1,1
D3W,COc1ccccc1C(c1ccccc1)C1CCCN1,1
D48,Oc1cc2ccccc2cc1O,1
D4H,Cc1cccc(C(c2ccccc2)C2CCCN2)c1,1
D4K,COc1cccc(C(c2ccccc2)C2CCCN2)c1,1
D57,COC(=O)c1c(O)cc(O)c(C(=O)OC)c1CCc1nccn1Cc1ccccc1,1
D5X,CC(=O)C(O)(O)C(O)COP(=O)(O)O,1
D77,COC(=O)C(O)C(C)(O)C12OC13c1cc(O)c4c(c1NC2C#C/C=C\C#CC3O)C(=O)c1c(ccc(O)c1O)C4=O,1
D7K,COP(=O)(O)C(O)(c1ccccc1)c1sc(CCOP(=O)(O)OP(=O)(O)O)c(C)[n+]1Cc1cnc(C)nc1N,1
D7N,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,1
D86,[H]/[NH+]=C(\N)N1CCCCC1,1
D8Q,Cn1cc(C(=O)NCCN)ccc1=O,1
D8X,CC(C)CC(=O)C(O)(O)C(O)COP(=O)(O)O,1
D8Y,Nc1ncccc1CCc1cccc(Cl)c1,1
D9B,CN(C)CCn1c(=O)oc2ccc(NC(=O)c3ccc(=O)n(C)c3)cc21,1
DAL,CC(N)C(=O)O,1
DAN,CC(=O)NC1C(O)C=C(C(=O)O)OC1C(O)C(O)CO,1
DAO,CCCCCCCCCCCC(=O)O,1
DAT,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,1
DB8,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1
DBH,O=C(O)c1cccc(O)c1O,1
DCL,CC(C)CC(N)CO,1
DDE,C[N+](C)(C)C(CCc1nc(CC(N)C(=O)O)c[nH]1)C(N)=O,1
DE3,CCN(CC)C(=O)c1cccc(C)c1,1
DE5,NCC(=O)Nc1nccs1,1
DE9,CC1=Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5C)C(C)=C4CCC(=O)O)c(CCC(=O)O)c3C,1
DEQ,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,1
DFL,O=C1CC(c2ccc(O)cc2)Oc2ccccc21,1
DFU,CC1NCC(O)C(O)C1O,1
DGJ,OCC1NCC(O)C(O)C1O,1
DHB,O=C(O)c1ccc(O)c(O)c1,1
DHC,O=C(O)/C=C/c1ccc(O)c(O)c1,1
DIE,CCc1cccc(CC)c1O,1
DIO,C1COCCO1,1
DIW,CN1/C(=C/C=C/c2cc[n+](CCCS(=O)(=O)O)c3ccccc23)C(C)(C)c2ccccc21,1
DKA,CCCCCCCCCC(=O)O,1
DKE,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)CCCCc1cn(CCCNC(=O)c3ccc(C(=O)O)c(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c3)nn1)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)/C=C/C=C(/C)C2,1
DKN,C/C=C/C(O)C(C)(C(=O)OC)C1C/C=C\C=C\C=C\c2nc(co2)C(=O)OC(C(C)(C(=O)OC)C(O)/C=C/C)C/C=C\C=C\C=C\c2nc(co2)C(=O)O1,1
DKP,CCCOC(c1cc2nccc(C(=O)O)c2[nH]1)c1ccccc1Cl,1
DKS,O=C(O)c1ccnc2cc(C(OCCN3CCC(F)(F)CC3)c3ccccc3Cl)[nH]c12,1
DKV,O=C(O)c1ccnc2cc(C(OCC3CCC(F)(F)CC3)c3ccccc3Cl)[nH]c12,1
DL3,CNc1nccc(CN(CC2CCNCC2)S(=O)(=O)c2ccc(S(=O)(=O)N(Cc3ccc(Cl)cc3)C3CCCC3)cc2)n1,1
DLC,[H]/C=C1C(=C/C=C2/CCCC(C)(C(C)C(C)CC3CC(C)(O)C(=O)N3CCc3ccccc3)C2C)/CC(O)CC/1O,1
DLJ,CN1CCCC1CCOC(c1cc2nccc(C(=O)O)c2[nH]1)c1ccccc1Cl,1
DM1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,1
DM2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,1
DM5,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,1
DMF,CN(C)C=O,1
DMS,CS(C)=O,1
DMU,CCCCCCCCCCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1
DND,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC([n+]3cccc(C(=O)O)c3)C(O)C2O)C(O)C1O,1
DNO,O=CC(O)C(O)C(O)C(O)CO,1
DNV,Cn1ccnc1CCOC(c1cc2nccc(C(=O)O)c2[nH]1)c1ccccc1Cl,1
DNY,O=C(O)c1ccnc2cc(C(OCCCN3CCCCC3)c3ccccc3Cl)[nH]c12,1
DO1,O=C(O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)[nH]c12,1
DOD,[2H]O[2H],1
DOG,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,1
DPV,CCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,1
DQG,O=C(O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)[nH]c12,1
DQJ,CC(C)c1cc(C(=O)N2CCC(NC(=O)C3CC3)C2)n[nH]1,1
DQR,OCC1OC(OC2(COC3(CO)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,1
DQT,COC1OC(CO)C(O)C(NC(=O)c2ccc(C)cc2)C1OC(=O)c1ccc(C)cc1,1
DQV,NC(=O)c1cccc(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,1
DQX,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,1
DR7,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,1
DRL,Cc1nc2c(c(=O)[nH]1)CSCC2,1
DSD,CC(N)C(CCCCCC(=O)O)NC(=O)O,1
DSH,NCCCSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,1
DSN,NC(CO)C(=O)O,1
DTB,CC1NC(=O)NC1CCCCCC(=O)O,1
DTD,OC1CSSCC1O,1
DTP,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,1
DTQ,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,1
DTR,NC(Cc1c[nH]c2ccccc12)C(=O)O,1
DTT,OC(CS)C(O)CS,1
DTV,OC(CS)C(O)CS,1
DUE,[H]/N=C(\N)NCCCC(NC(=O)c1sccc1NS(=O)(=O)c1cc(-c2ccc(CN)cc2)cc2ccoc12)C(=O)O,1
DUP,O=c1ccn(C2CC(O)C(COP(=O)(O)NP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,1
DUR,O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,1
DUT,O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,1
DV2,CC(=O)NC(C)C(=O)N1CC(O)CC1C(=S)NCc1ccc(-c2scnc2C)cc1,1
DV5,CC(=O)NC(C)C(=S)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1,1
DV8,CC(=O)NC(C)C(=S)N1CC(O)CC1C(=S)NCc1ccc(-c2scnc2C)cc1,1
DVA,CC(C)C(N)C(=O)O,1
DWT,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2nn(C)cc12,1
DX4,Nc1nc2[nH]cnc2c(=S)[nH]1,1
DXC,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1
DXH,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,1
DXQ,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN(C)C,1
DXT,CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C21,1
DY8,O=C(O)C(Cc1c[nH+]c[nH]1)[NH+]1CCOCC1,1
DZ0,COc1ccc2c(c1)C/C(=C\C1CCN(Cc3ccccc3)CC1)C2=O,1
DZ7,COc1cc2c(cc1OC)C(=O)/C(=C/C1CCN(Cc3ccccc3)CC1)C2,1
DZH,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(CNS(=O)(=O)c2ccc3c(c2)CCCC(=O)N3)cc1,1
E0A,CCCCS(=O)(=O)Nc1ccc2c3c(cccc13)C(=O)N2CC,1
E0B,CCN1C(=O)c2cccc3c(S(=O)(=O)NCC4CCN(C(C)=O)CC4)ccc1c23,1
E0C,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(Br)ccc4OC)ccc1c23,1
E0M,CC(C)c1ccc2oc3nc(N)c(-c4nnn[nH]4)cc3c(=O)c2c1,1
E0P,CCOC(=O)c1cc2c(=O)c3cc(C(C)C)ccc3oc2nc1N,1
E0S,CC(C)c1ccc2oc3nc(N)c(C(=O)Nc4nnn[nH]4)cc3c(=O)c2c1,1
E1E,Cc1cc(C)nc(SCC(=O)c2ccc(S(N)(=O)=O)c(Cl)c2)n1,1
E1F,NS(=O)(=O)c1ccc(C(=O)CSc2ncccn2)cc1Cl,1
E1G,NS(=O)(=O)c1cccc(C(=O)CSc2ncccn2)c1,1
E27,NS(=O)(=O)c1cc(C(=O)CSc2nc3cnc4ccccc4c3[nH]2)ccc1Cl,1
E2I,CCCCc1cnc(SCC(=O)c2ccc(S(N)(=O)=O)cc2)nc1,1
E36,NS(=O)(=O)c1cc(C(=O)CSc2nc3cc4c(cc3[nH]2)OCCO4)ccc1Cl,1
E38,NS(=O)(=O)c1cc(C(=O)CSc2nc3cc(Br)ccc3[nH]2)ccc1Cl,1
E42,NC(Cc1cccc(-c2cccc(O)c2)c1)C(=O)O,1
E49,Cc1cc(C)nc(SCC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)n1,1
E4Q,Cc1cc(CSCc2nn(C)c(C)c2-c2cccc3c(CCCOc4cccc5ccccc45)c(C(=O)O)[nH]c23)nn1C,1
E4W,Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13,1
E50,CCc1cnc(SCC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)nc1,1
E59,Cc1cc(=O)[nH]c(SCC(=O)c2ccc(S(N)(=O)=O)cc2)n1,1
E5H,O=C(COc1ccc(-c2ccccc2)cc1)NCCCN1CCCCC1,1
E5K,CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccc(OC)cc4)cc3)CC2)CC1,1
E64,[H]/[NH+]=C(/N)NCCCCNC(=O)C(CC(C)C)NC(=O)C(O)CC(=O)O,1
E65,Cc1cc(C)nc(SCC(=O)c2ccc(S(N)(=O)=O)cc2)n1,1
E67,COc1cc2c(NC3CCN(Cc4ccccc4)CC3)nc(NCCCN(C)C)nc2cc1OCCCCCN,1
E72,COc1cc2c(NC3CCN(CCCCCN)CC3)nc(NCCCN(C)C)nc2cc1OCCCCCN,1
E7E,NCc1cccc(NC(=O)c2cccc3[nH]c(C(N)=O)cc23)c1,1
E7H,NC(=O)c1cc2c(NC(=O)C34CC5CC(CC(N)(C5)C3)C4)cccc2[nH]1,1
E7W,NCc1cccc(Nc2nc(NC3CCCCC3C(=O)O)nc3ccccc23)c1,1
E82,NCc1cccc(-c2cccc(C(=O)NC3CCCc4ccccc43)c2)c1,1
E85,NCc1cccc(Nc2n[nH]c3ncnc(Nc4cccc(O)c4)c23)c1,1
E88,CC(C)C(Nc1nc(Nc2cccc(CN)c2)c2ccccc2n1)C(=O)O,1
E8B,CC(C)CC(=O)Nc1cccc(-c2cccc(CN)c2)c1,1
E90,NS(=O)(=O)c1ccc(C(=O)CSc2ncccn2)cc1,1
EAA,[H]/C=C(\CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,1
EAH,CCCCC/C=C\C/C=C\C=C\C=C\CC(O)CCCC(=O)O,1
EAJ,COc1ccccc1-c1cccc(C(=O)O)c1,1
EAM,CCNC(=O)CC1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,1
EB0,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(F)cc4)ccc1c23,1
EB3,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCCCC4)ccc1c23,1
EB4,O=C(NC1COC(=O)C(NC(=O)c2cccc(O)c2O)COC(=O)C(NC(=O)c2cccc(O)c2O)COC1=O)c1cccc(O)c1O,1
EBE,Cc1ncc(-c2ccc(C(C(=O)NO)c3ccccc3F)cc2)cn1,1
EBU,[H]/N=C(\N)NCCCC1NC(=O)C(NC(=O)C(N)Cc2ccccc2)Cc2cn(c3ccccc23)CCCCC2(C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)O)CCCN2C1=O,1
ECA,O=C(NCc1cc(CNC(=O)c2cccc(O)c2O)cc(CNC(=O)c2cccc(O)c2O)c1)c1cccc(O)c1O,1
EDG,OCC1NCC(O)C1O,1
EDN,NCCN,1
EDO,OCCO,1
EFX,COC(=O)c1cccc(-c2cccc(C(=O)O)c2)c1,1
EG6,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NC(CO)C(=O)O,1
EGC,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,1
EGZ,O=C1NC(C(=O)O)CC2=C1SC1C(O2)OC(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O,1
EJ4,Oc1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(O)C(C2)N(CC2CC2)CCC314,1
EKH,Nc1ncnc2c1c(Cl)cn2C1OC(CO)C(O)C1O,1
EKK,Nc1ncnc2c1c(Br)cn2C1OC(CO)C(O)C1O,1
EKZ,CC(C)(C)c1ccc(O)c(O)c1,1
EML,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO,1
EMO,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1
EN2,Cn1cc(C(=O)NCCCNC(=O)c2ccc(F)cc2)ccc1=O,1
ENE,OCC1OC2C=CC3OC4C(CC3OC2C/C=C\C1O)OC1CC=CCOC1C4O,1
EOH,CCO,1
EOI,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(S)OP(=O)(O)OP(=O)(O)O,1
EOK,CC(=O)/N=C1/NN(C(C)=O)C(C)(c2ccccc2)S1,1
EOL,[H]/C=C\Cc1ccc(O)c(OC)c1,1
EPE,O=S(=O)(O)CCN1CCN(CCO)CC1,1
EQD,Oc1cc(O)c(Cl)c(CCc2nccn2Cc2ccccc2)c1Cl,1
EQU,CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,1
EQY,COC(=O)c1c(-c2cccnc2)nc2ncnn2c1-c1cc(F)cc(F)c1,1
ER5,NS(=O)(=O)c1c(F)c(F)c(SCCc2ccc(C(=O)O)cc2)c(F)c1NC1CCCCCCCCCCC1,1
ER7,CC(=O)c1c(C)nc2ncnn2c1-c1cccc(F)c1,1
ES0,Nc1nc2cccc(O)c2[nH]1,1
ES1,Oc1ccnc2ccccc12,1
ES3,Brc1c[nH]cn1,1
ES4,Clc1ncnc2[nH]cnc12,1
ES5,Nc1ccc2ncccc2c1,1
ES7,Cn1c(N)nc2ccccc21,1
ES9,Clc1ccc2[nH]cnc2c1,1
EST,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1
ET,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,1
ET2,Nc1nc2ccc(F)cc2[nH]1,1
ETK,NS(=O)(=O)c1c(F)c(F)c(SCCc2ccc(C(=O)O)cc2)c(F)c1NC1CCCCCCC1,1
EU,[Eu+2],1
EVD,NS(=O)(=O)c1cc2ccccc2o1,1
EVE,NS(=O)(=O)c1nc2ccccc2[nH]1,1
EVF,NS(=O)(=O)c1nc2ccccc2s1,1
EVG,NS(=O)(=O)c1ccco1,1
EVH,NS(=O)(=O)c1ncc[nH]1,1
EVI,NS(=O)(=O)c1nccs1,1
EVJ,NS(=O)(=O)c1cccs1,1
EW8,CCCCCCCCCCCCCCCCCCC(=O)O,1
EX8,O=CC1NCC(O)C1F,1
EXE,CC(=O)NC(C(=O)N1CC(O)C(F)C1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,1
EXH,CC(=O)NC(C(=O)N1CC(O)C(F)C1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,1
EXJ,CC1=Nc2nc(NC(CC#N)c3cccc(Cl)c3)nn2C(=O)C1,1
EYA,Cn1c(CCC(=O)O)nc2ccccc2c1=O,1
EYP,O=C(O)CCc1nc2cc3nc(CCC(=O)O)sc3cc2s1,1
EYY,O=C(O)CCc1ccc2ccccc2n1,1
EZ5,[H]/C=C/C(C)(C)OCC1OC(OC2C3=C(C(C)CNC(C)=O)CC(O)C3(C)/C=C3/C(COC)CCC3C(C)C2O)C(O)C(O)C1O,1
EZA,CCCC/C=C/C(=O)NC(Cc1cc(F)cc(F)c1)C(=O)NC1COC(=O)C2CC(C)CN2C(=O)C(C)NC(=O)C2CCCCN2C(=O)C2CCCN2C1=O,1
F,[F-],1
